player_id,o_rapm,d_rapm,net_rapm,possessions,end_season,start_season,stint_years
202322,-3.058001562134347,-0.6962665189270344,-2.3617350432073128,3196.0999999999976,2023,2021,2021-2023
202324,-3.2487048900803255,-0.9051766444750884,-2.343528245605237,2591.7999999999997,2023,2021,2021-2023
202326,2.2712588962458806,-1.266663117530469,3.53792201377635,2955.399999999998,2023,2021,2021-2023
202328,-0.8182205127859423,-1.666492443311571,0.8482719305256288,821.4,2023,2021,2021-2023
202330,-0.33309067308362417,-0.480050077557074,0.14695940447344985,18564.500000000175,2023,2021,2021-2023
202331,2.572400227270007,-1.3109568553814632,3.88335708265147,22355.500000000287,2023,2021,2021-2023
202334,-1.7641773455735525,-3.0300593409334247,1.2658819953598721,791.6000000000004,2023,2021,2021-2023
202339,-2.774828480368471,-1.9827783087448965,-0.7920501716235746,5552.799999999987,2023,2021,2021-2023
202340,-2.719104336348041,-0.16159872121441995,-2.5575056151336213,5826.799999999979,2023,2021,2021-2023
202355,0.9771816788757334,-2.104620884179109,3.0818025630548425,4820.1999999999825,2023,2021,2021-2023
202357,0.16411619682630665,-0.7484551857725656,0.9125713825988723,4632.499999999987,2023,2021,2021-2023
202362,0.4954609146734506,1.6104431009044757,-1.1149821862310252,3398.2,2023,2021,2021-2023
202397,-1.9773043240851227,0.9484459065834032,-2.925750230668526,9360.79999999998,2023,2021,2021-2023
202681,3.15044058482801,0.3577431099926222,2.792697474835388,22197.200000000284,2023,2021,2021-2023
202683,0.12067604704960129,-2.877639387928451,2.998315434978052,1670.600000000001,2023,2021,2021-2023
202684,-1.0196529005077943,-0.289892229164653,-0.7297606713431413,5956.799999999981,2023,2021,2021-2023
202685,-0.23543940989619327,1.0159615569220226,-1.251400966818216,24924.900000000285,2023,2021,2021-2023
202687,-0.11986593309420747,-0.20488613020484017,0.0850201971106327,8993.09999999998,2023,2021,2021-2023
202689,-1.4274551792673917,1.2374817968966225,-2.6649369761640145,4409.799999999995,2023,2021,2021-2023
202691,0.3196105461473023,2.0633559509387456,-1.7437454047914434,23377.70000000028,2023,2021,2021-2023
202692,0.6606692837407413,-0.46021755597136166,1.120886839712103,19089.100000000268,2023,2021,2021-2023
202693,-1.1166085569226547,0.2733056426440485,-1.3899141995667033,3657.699999999997,2023,2021,2021-2023
202694,-0.1587096121905093,1.6394388150394246,-1.798148427229934,16976.00000000014,2023,2021,2021-2023
202695,2.3461586214617505,-1.380139955287166,3.7262985767489165,16597.00000000013,2023,2021,2021-2023
202696,-0.06997174480317978,1.5681163932834372,-1.638088138086617,31284.40000000062,2023,2021,2021-2023
202699,-0.36886857024095776,0.9790159126518245,-1.3478844828927823,29542.100000000482,2023,2021,2021-2023
202704,-1.4211287017320393,-0.25828995074505756,-1.1628387509869818,23607.600000000348,2023,2021,2021-2023
202709,-0.23759217238381608,-0.2292561953339778,-0.008335977049838267,12875.600000000059,2023,2021,2021-2023
202710,1.6270716062139792,0.1127518882269577,1.5143197179870214,24490.10000000034,2023,2021,2021-2023
202711,0.055338280706520616,2.1023101241187443,-2.0469718434122237,22739.800000000312,2023,2021,2021-2023
202722,0.045076288994439676,0.364719535443447,-0.3196432464490073,7925.899999999957,2023,2021,2021-2023
202738,-0.6471611228310766,0.10273381086101267,-0.7498949336920893,1475.0000000000011,2023,2021,2021-2023
202954,-1.284225685772521,0.27729736111753145,-1.5615230468900525,1283.300000000001,2023,2021,2021-2023
203076,0.5352623244019336,-1.52882075122698,2.0640830756289135,25215.600000000384,2023,2021,2021-2023
203078,-0.4368399315544532,0.3514771900046713,-0.7883171215591245,19979.00000000019,2023,2021,2021-2023
203081,3.2415134386269626,0.3710058714342419,2.8705075671927207,23947.200000000288,2023,2021,2021-2023
203082,-0.46098992747373924,1.4652792330209234,-1.9262691604946627,11587.199999999997,2023,2021,2021-2023
203083,-0.873384398342796,-1.1615301363996522,0.28814573805685617,15067.200000000135,2023,2021,2021-2023
203084,-0.7384152933180518,2.3423435734532574,-3.0807588667713093,31838.10000000055,2023,2021,2021-2023
203085,-0.7207783020797534,1.1267886617461549,-1.8475669638259082,10376.400000000001,2023,2021,2021-2023
203087,0.8601052787514696,-1.5473254561771659,2.4074307349286355,3893.799999999992,2023,2021,2021-2023
203090,0.0607888556539435,-0.11865582751324047,0.17944468316718398,3527.4000000000024,2023,2021,2021-2023
203095,-1.7279246773608616,-1.134935728211201,-0.5929889491496607,13862.700000000033,2023,2021,2021-2023
203107,-2.180783125548309,0.4393796609085061,-2.620162786456815,3646.0999999999926,2023,2021,2021-2023
203109,-0.5829221278888841,0.07029302259778968,-0.6532151504866738,13992.80000000005,2023,2021,2021-2023
203110,0.7252912189541407,-2.3115026705932493,3.03679388954739,21574.600000000257,2023,2021,2021-2023
203114,0.034143904598143884,0.3431567582443369,-0.309012853646193,18655.4000000002,2023,2021,2021-2023
203115,-3.661134685874156,0.34276369421856157,-4.003898380092718,13377.000000000096,2023,2021,2021-2023
203145,-3.816137435160518,-0.5226788726182858,-3.2934585625422326,2312.800000000001,2023,2021,2021-2023
203200,-0.32343884444608834,0.7570988870649258,-1.080537731511014,14930.500000000087,2023,2021,2021-2023
203210,-0.9240162334965908,0.09980984845715095,-1.0238260819537417,7881.599999999955,2023,2021,2021-2023
203457,-2.0331232036373366,0.7841465441863493,-2.817269747823686,3072.099999999998,2023,2021,2021-2023
203458,-1.0501364543637761,-2.927584453357624,1.8774479989938477,5158.599999999983,2023,2021,2021-2023
203463,-1.808854419699479,0.4504840801873343,-2.2593384998868133,5330.09999999999,2023,2021,2021-2023
203468,1.058931048804849,1.7640967891583046,-0.7051657403534557,28522.90000000046,2023,2021,2021-2023
203469,-0.9034936304800961,0.13662347242743364,-1.0401171029075298,3765.199999999993,2023,2021,2021-2023
203471,-0.4263452501611434,-0.1537529690973634,-0.27259228106378,25904.900000000438,2023,2021,2021-2023
203473,-3.1632584434993425,-1.3994575233546147,-1.7638009201447278,6074.799999999976,2023,2021,2021-2023
203476,-2.6386924866368235,1.4221219146250528,-4.060814401261876,2926.7999999999965,2023,2021,2021-2023
203482,0.06308534666269894,0.6954261614129036,-0.6323408147502046,19027.0000000002,2023,2021,2021-2023
203484,0.060718464932400726,0.16716134551584996,-0.10644288058344924,29246.200000000405,2023,2021,2021-2023
203486,-1.2489544370947065,-0.15872021811239242,-1.0902342189823142,19010.300000000203,2023,2021,2021-2023
203488,0.3077990897918751,-0.08418168650388005,0.3919807762957551,9037.599999999984,2023,2021,2021-2023
203490,-0.34135414802074954,-1.995938237579691,1.6545840895589414,7045.899999999973,2023,2021,2021-2023
203493,-0.15729596755112493,0.42178361840035156,-0.5790795859514765,18472.100000000162,2023,2021,2021-2023
203496,-0.7489258033647711,-2.3334611729878127,1.5845353696230418,13214.60000000009,2023,2021,2021-2023
203497,-0.8892635026324921,-2.0094735395426713,1.120210036910179,27968.900000000456,2023,2021,2021-2023
203500,1.5832426120948182,-1.9409972624879026,3.5242398745827206,13289.500000000058,2023,2021,2021-2023
203501,0.04804880806067181,0.9395356790461628,-0.891486870985491,22528.700000000303,2023,2021,2021-2023
203503,-1.685330999460332,0.1861185900026329,-1.871449589462965,3344.7999999999947,2023,2021,2021-2023
203504,-1.4034659819025788,0.060186941296197206,-1.463652923198776,1757.5000000000025,2023,2021,2021-2023
203506,-1.2916940156586385,0.2125186776780243,-1.5042126933366629,5185.999999999975,2023,2021,2021-2023
203507,2.957253426908302,-1.0310508427583884,3.9883042696666906,28605.70000000052,2023,2021,2021-2023
203521,-3.8654160186643867,-0.21098640351701495,-3.6544296151473716,921.7000000000006,2023,2021,2021-2023
203524,0.8725406693985097,-4.4276579949168955,5.300198664315405,535.1999999999998,2023,2021,2021-2023
203526,0.08291985262327126,0.5999486530613881,-0.5170288004381168,7553.4999999999645,2023,2021,2021-2023
203552,-0.48783149206455984,-0.10070934922914784,-0.387122142835412,16019.800000000152,2023,2021,2021-2023
203585,0.34375671779761374,-1.3463289209256009,1.6900856387232146,5409.299999999984,2023,2021,2021-2023
203648,-1.5270346893125897,2.040638182068748,-3.5676728713813377,3477.8999999999983,2023,2021,2021-2023
203897,0.4510698685533792,0.4943493119368522,-0.043279443383473004,24261.600000000402,2023,2021,2021-2023
203901,-3.213492332244882,-0.35853590012687037,-2.8549564321180116,2297.700000000005,2023,2021,2021-2023
203903,0.3053927641093332,0.030644328611489753,0.27474843549784345,24340.800000000403,2023,2021,2021-2023
203914,0.3062073774644632,0.8750891417386211,-0.5688817642741579,17298.400000000154,2023,2021,2021-2023
203915,0.8705860224011536,0.35597906100683196,0.5146069613943216,27707.9000000005,2023,2021,2021-2023
203918,-0.3610296915487077,-1.2224829431204993,0.8614532515717916,2915.499999999998,2023,2021,2021-2023
203920,-1.101820498810399,0.008207265722879178,-1.1100277645332781,4696.599999999981,2023,2021,2021-2023
203924,-1.4893667796638657,0.007017099263757654,-1.4963838789276234,22912.600000000282,2023,2021,2021-2023
203925,-1.329773813035788,1.098253020241375,-2.428026833277163,8734.799999999976,2023,2021,2021-2023
203926,-0.12449003675009755,2.2404790124228344,-2.364969049172932,14681.700000000063,2023,2021,2021-2023
203932,0.517713678514776,-0.46560332953762734,0.9833170080524034,27647.20000000039,2023,2021,2021-2023
203933,-0.22816621179810337,-2.0065536059410896,1.7783873941429862,3440.4999999999895,2023,2021,2021-2023
203935,1.0044018520010045,-0.6491268252593662,1.6535286772603706,19974.5000000002,2023,2021,2021-2023
203937,-0.7324251741266804,-0.3950347079146909,-0.3373904662119895,21981.700000000325,2023,2021,2021-2023
203939,-0.32567923408234173,-0.35949039320451553,0.033811159122173806,16302.200000000104,2023,2021,2021-2023
203943,1.0944156341152045,1.6779358450326036,-0.5835202109173991,706.3000000000003,2023,2021,2021-2023
203944,1.264890632108887,0.7059004610372073,0.5589901710716798,28473.900000000376,2023,2021,2021-2023
203952,-1.4590891948024913,0.28472531834488934,-1.7438145131473806,22695.10000000033,2023,2021,2021-2023
203954,2.402275952793022,-2.152182821578032,4.554458774371055,23759.50000000036,2023,2021,2021-2023
203957,3.5048198032603697,-1.1217356415275361,4.626555444787906,4541.999999999987,2023,2021,2021-2023
203967,-0.3338193296748302,1.3814913319838344,-1.7153106616586646,7964.099999999963,2023,2021,2021-2023
203991,-0.295976746280087,-0.6962677806389164,0.40029103435882935,23864.20000000028,2023,2021,2021-2023
203992,2.0052365401363614,0.05933869029309397,1.9458978498432675,23950.40000000031,2023,2021,2021-2023
203994,0.6266128529963961,-0.9358297716996699,1.5624426246960659,20656.70000000019,2023,2021,2021-2023
203995,1.3488660293712647,0.2928165636824759,1.0560494656887887,4738.899999999988,2023,2021,2021-2023
203999,5.221649246355746,-2.090637214136593,7.312286460492339,31017.50000000055,2023,2021,2021-2023
204001,0.9725913674214444,0.18124362831711424,0.7913477391043301,21526.700000000194,2023,2021,2021-2023
204025,-4.819845796122291,-0.8949129525487551,-3.9249328435735356,838.0000000000001,2023,2021,2021-2023
204060,0.9052700668045018,-0.4580346055139846,1.3633046723184865,13785.900000000069,2023,2021,2021-2023
204456,0.3550647416160662,-0.35830642439571503,0.7133711660117812,14963.600000000128,2023,2021,2021-2023
1626145,1.0717051735859824,1.3280893731948507,-0.25638419960886827,23236.40000000026,2023,2021,2021-2023
1626147,1.1857924523565222,1.256640090329749,-0.0708476379732268,1308.9000000000017,2023,2021,2021-2023
1626149,0.23307976422416882,-2.2081250554941954,2.4412048197183642,9541.99999999998,2023,2021,2021-2023
1626153,0.7716866897188519,-2.2653879046191663,3.0370745943380184,13992.300000000063,2023,2021,2021-2023
1626156,1.5105816876805171,0.2996146995452016,1.2109669881353156,29015.5000000004,2023,2021,2021-2023
1626157,1.2046916882534027,-0.5034959519846525,1.7081876402380551,22800.20000000034,2023,2021,2021-2023
1626158,-2.753274667692025,-0.32930027029107195,-2.423974397400953,8305.499999999967,2023,2021,2021-2023
1626159,-0.4913859929957905,-2.9240843077593084,2.4326983147635177,6494.799999999969,2023,2021,2021-2023
1626161,-1.7854373585140348,-3.066817786681316,1.2813804281672811,739.4999999999998,2023,2021,2021-2023
1626162,-0.7980860766442427,0.4907556417891039,-1.2888417184333467,23596.500000000335,2023,2021,2021-2023
1626163,-0.0789762966218386,0.08896804996968397,-0.16794434659152258,1709.9000000000015,2023,2021,2021-2023
1626164,3.3538119017968424,0.5956385786954126,2.75817332310143,27665.70000000043,2023,2021,2021-2023
1626166,-0.6857148293267912,-1.6432007296205182,0.957485900293727,14870.900000000103,2023,2021,2021-2023
1626167,2.0199432042573555,-0.4718114321150747,2.49175463637243,21400.500000000306,2023,2021,2021-2023
1626168,1.3883820901529733,0.25432581735987697,1.1340562727930963,16483.600000000162,2023,2021,2021-2023
1626169,1.5416843811378824,0.6457277426896896,0.8959566384481928,6648.499999999967,2023,2021,2021-2023
1626171,0.467050757140856,0.775397247369118,-0.308346490228262,24310.900000000507,2023,2021,2021-2023
1626172,0.8402738664608698,-0.08652047053322304,0.9267943369940927,20292.10000000024,2023,2021,2021-2023
1626174,-0.41744839915603077,0.84536763270524,-1.2628160318612707,19286.900000000205,2023,2021,2021-2023
1626179,0.21373462826737727,1.4474371408822755,-1.2337025126148982,27881.3000000005,2023,2021,2021-2023
1626181,-0.9225026211254482,1.744352070888817,-2.6668546920142653,20808.400000000314,2023,2021,2021-2023
1626192,-1.0473136592442078,1.8457951953223366,-2.8931088545665444,20087.40000000027,2023,2021,2021-2023
1626195,-0.45962197637961455,0.9148013989632615,-1.374423375342876,5565.899999999979,2023,2021,2021-2023
1626196,-1.1493977796694914,-0.2920937147082992,-0.8573040649611923,17555.40000000018,2023,2021,2021-2023
1626204,-0.8280231184913261,-0.47667370985919266,-0.3513494086321335,14948.6000000001,2023,2021,2021-2023
1626208,-1.1276544990307185,0.6962265889946612,-1.8238810880253795,2297.3000000000006,2023,2021,2021-2023
1626220,-0.3148981385434494,-1.1146803889694807,0.7997822504260313,27739.90000000051,2023,2021,2021-2023
1626224,-0.16331482935169006,1.184765140821028,-1.348079970172718,17697.800000000196,2023,2021,2021-2023
1626246,2.000005769483062,-3.2127612337632363,5.212767003246299,1521.6000000000013,2023,2021,2021-2023
1627732,0.2870846363653517,0.4377700409290291,-0.1506854045636774,6021.299999999972,2023,2021,2021-2023
1627734,0.7386112182375953,-0.8197389378118067,1.5583501560494022,32122.60000000063,2023,2021,2021-2023
1627736,-0.39632727579592986,0.8370368181630875,-1.2333640939590174,27164.400000000438,2023,2021,2021-2023
1627737,-1.0989785116161288,-0.8947974324929577,-0.20418107912317107,1396.300000000002,2023,2021,2021-2023
1627739,2.4326425760057426,0.5604222053055926,1.8722203707001501,9296.09999999999,2023,2021,2021-2023
1627741,0.46927953235964004,1.0265976337121419,-0.5573181013525018,30164.000000000535,2023,2021,2021-2023
1627742,0.6718954949402414,-0.11705678245711901,0.7889522773973604,22548.200000000288,2023,2021,2021-2023
1627745,-2.9862178546440807,0.11322219158213742,-3.099440046226218,7300.199999999971,2023,2021,2021-2023
1627747,0.11804922249552201,0.10044687776842218,0.01760234472709983,24339.2000000005,2023,2021,2021-2023
1627749,0.7455686367971053,0.25897857179174827,0.486590065005357,33224.60000000056,2023,2021,2021-2023
1627750,0.5980003582656098,1.6450548370544493,-1.0470544787888394,16381.700000000068,2023,2021,2021-2023
1627751,0.8543838838725346,-0.20415578625375277,1.0585396701262875,21714.500000000266,2023,2021,2021-2023
1627752,-0.515648388520783,1.7498151507463535,-2.2654635392671363,19176.80000000017,2023,2021,2021-2023
1627756,-1.2166245919539227,1.6930279440401883,-2.909652535994111,894.7000000000006,2023,2021,2021-2023
1627759,-0.7248460851589122,0.7911316160496167,-1.515977701208529,28593.000000000317,2023,2021,2021-2023
1627761,-1.168646439500204,-0.15632311434100146,-1.0123233251592025,4286.899999999987,2023,2021,2021-2023
1627763,-0.21225142729476515,0.2537268740169402,-0.46597830131170537,16745.500000000087,2023,2021,2021-2023
1627774,0.5574922653320975,2.072693004609331,-1.5152007392772333,990.5000000000003,2023,2021,2021-2023
1627777,-0.6260531216003232,0.6455427020770317,-1.2715958236773548,20712.300000000283,2023,2021,2021-2023
1627780,0.5499861777843474,-1.456132674470848,2.0061188522551956,9584.999999999984,2023,2021,2021-2023
1627783,1.6110889510258752,0.6853057301227623,0.9257832209031129,32450.400000000624,2023,2021,2021-2023
1627788,-1.048994434324067,-1.0071708210817094,-0.041823613242357505,8588.999999999947,2023,2021,2021-2023
1627789,-1.5767266166876084,1.0129942558858374,-2.5897208725734457,2858.499999999999,2023,2021,2021-2023
1627814,-0.39204507606679423,-0.42703943083726503,0.034994354770470804,11423.30000000005,2023,2021,2021-2023
1627823,0.8636481700996588,2.9218662736801986,-2.05821810358054,4344.499999999993,2023,2021,2021-2023
1627826,-0.7957435281571846,1.1804530740157018,-1.9761966021728865,23314.500000000226,2023,2021,2021-2023
1627827,-0.3833170258375408,0.023416987217436052,-0.40673401305497686,26211.600000000548,2023,2021,2021-2023
1627832,0.7859707961526241,-1.425783134571575,2.211753930724199,31570.500000000597,2023,2021,2021-2023
1627846,-2.187193468240486,-1.5061279126563065,-0.6810655555841796,618.7999999999998,2023,2021,2021-2023
1627853,-3.625760908340276,-2.7284754038756454,-0.8972855044646306,1210.600000000001,2023,2021,2021-2023
1627854,-0.7805739462380598,-0.3190651675219775,-0.46150877871608226,6506.2999999999665,2023,2021,2021-2023
1627863,-1.1966848229353089,-0.605358870426559,-0.5913259525087499,8559.799999999948,2023,2021,2021-2023
1627884,-1.052136963194544,-1.6169497141195897,0.5648127509250456,14962.400000000043,2023,2021,2021-2023
1627885,0.08302299036528019,-0.42154910390075123,0.5045720942660314,649.7999999999997,2023,2021,2021-2023
1627936,-0.7456115862356469,-2.7101599360429947,1.9645483498073477,19344.100000000195,2023,2021,2021-2023
1628021,-0.9278561907566942,-0.7187002401163023,-0.20915595064039194,2631.8999999999983,2023,2021,2021-2023
1628035,-0.8244792932357901,3.13544793259445,-3.9599272258302403,825.8000000000001,2023,2021,2021-2023
1628365,-0.7259160231979526,-0.5017192460536253,-0.22419677714432729,12687.700000000063,2023,2021,2021-2023
1628366,-1.2623719822535777,-1.434520102491051,0.17214812023747328,4940.099999999992,2023,2021,2021-2023
1628367,-1.8259816776049462,1.2452436941818257,-3.071225371786772,3431.2999999999934,2023,2021,2021-2023
1628368,1.6334951084358975,0.2985140095676281,1.3349810988682695,30304.800000000458,2023,2021,2021-2023
1628369,2.441160803194337,0.38978389860876,2.051376904585577,32917.9000000004,2023,2021,2021-2023
1628370,-0.2839691193287666,0.2974820811644547,-0.5814512004932213,24295.40000000048,2023,2021,2021-2023
1628371,-0.17058539667813097,-4.122868782019987,3.952283385341856,4260.999999999988,2023,2021,2021-2023
1628372,-1.3847455465646772,-1.9267811292662635,0.5420355827015864,12816.900000000052,2023,2021,2021-2023
1628373,0.8425441706178861,-2.5608901870011316,3.403434357619018,5437.799999999986,2023,2021,2021-2023
1628374,1.8783108357227505,-0.2888455281617944,2.167156363884545,25050.400000000318,2023,2021,2021-2023
1628378,2.526021750362959,0.01753726928387909,2.50848448107908,27068.200000000495,2023,2021,2021-2023
1628379,1.4716097923486877,-0.4688632161070983,1.940473008455786,17261.700000000175,2023,2021,2021-2023
1628380,-0.7601553372928199,-0.8285362428645823,0.06838090557176235,14793.500000000075,2023,2021,2021-2023
1628381,-0.7511608866054289,0.6352247165838854,-1.3863856031893143,23796.100000000333,2023,2021,2021-2023
1628382,-8.56592308580356,0.7707812939133835,-9.336704379716943,593.5999999999999,2023,2021,2021-2023
1628384,0.1300207485713461,-1.7212495893633672,1.8512703379347133,23803.200000000365,2023,2021,2021-2023
1628386,-0.27866200154930915,-0.7715810673551493,0.49291906580584016,26094.200000000405,2023,2021,2021-2023
1628389,-0.4340872063774219,-1.0194250298523242,0.5853378234749023,27155.600000000355,2023,2021,2021-2023
1628392,1.4690203785464644,-0.7582661342956546,2.227286512842119,19577.000000000135,2023,2021,2021-2023
1628396,0.48080470699111016,-2.5842114141470542,3.0650161211381644,2443.900000000003,2023,2021,2021-2023
1628398,-1.085085506023031,0.8322673854258662,-1.9173528914488973,28125.400000000365,2023,2021,2021-2023
1628400,-4.6932132556582244,1.6276981383321818,-6.320911393990406,1680.8000000000013,2023,2021,2021-2023
1628401,1.1709614767889527,-1.926039218875492,3.0970006956644447,28280.500000000313,2023,2021,2021-2023
1628402,-2.1318773951597776,-0.19195120516072448,-1.9399261899990532,4882.999999999986,2023,2021,2021-2023
1628404,0.5477739138649899,-0.35242163870433446,0.9001955525693244,28451.700000000466,2023,2021,2021-2023
1628408,-4.13795131903085,-0.7928837366983138,-3.345067582332536,1691.7000000000025,2023,2021,2021-2023
1628410,0.5252572371551137,-0.8606455682395416,1.3859028053946554,3151.6999999999957,2023,2021,2021-2023
1628415,0.42398265014108133,-1.4007189232372808,1.824701573378362,22396.70000000032,2023,2021,2021-2023
1628418,0.34338129006061585,1.3597436272841346,-1.0163623372235187,7979.599999999966,2023,2021,2021-2023
1628420,2.498333061164111,0.7956055564671066,1.702727504697004,17916.300000000134,2023,2021,2021-2023
1628425,-3.025707846406605,-1.6200757840238333,-1.4056320623827716,2679.5000000000014,2023,2021,2021-2023
1628426,0.8082124004851438,1.6076716637225217,-0.7994592632373779,2150.200000000003,2023,2021,2021-2023
1628427,-0.9392164692743087,-0.23935673338294075,-0.699859735891368,4403.299999999993,2023,2021,2021-2023
1628432,-0.8323362407948074,0.49264933022495283,-1.3249855710197602,4135.89999999999,2023,2021,2021-2023
1628436,0.7258438330148541,0.5300234985132766,0.19582033450157754,7662.999999999976,2023,2021,2021-2023
1628449,-0.07026633977028916,-2.7208536048566647,2.6505872650863758,16205.700000000137,2023,2021,2021-2023
1628464,-1.4290119443626041,-1.1887467704939716,-0.24026517386863255,8677.499999999965,2023,2021,2021-2023
1628467,-1.8698067406069638,-1.5167004132410822,-0.35310632736588166,12957.30000000004,2023,2021,2021-2023
1628470,-1.6470718253653314,2.218102375896353,-3.8651742012616843,18962.00000000024,2023,2021,2021-2023
1628539,-0.18433694413418536,0.5490525401073274,-0.7333894842415127,978.4000000000003,2023,2021,2021-2023
1628778,-2.9781846199963025,1.4570711056303567,-4.435255725626659,658.0999999999996,2023,2021,2021-2023
1628960,-0.28588336991261165,1.1063591789553673,-1.392242548867979,26041.600000000384,2023,2021,2021-2023
1628962,-3.144740197023945,1.033528894168615,-4.1782690911925595,2828.4999999999995,2023,2021,2021-2023
1628963,-0.3544193566124275,0.7099777888561909,-1.0643971454686185,13177.400000000065,2023,2021,2021-2023
1628964,-1.3338775762827129,-0.37747388474696136,-0.9564036915357514,13570.200000000015,2023,2021,2021-2023
1628966,-0.9948168698246823,-0.095442269436129,-0.8993746003885533,12885.500000000022,2023,2021,2021-2023
1628969,0.9646419578660673,-0.14020764126922353,1.104849599135291,35642.40000000047,2023,2021,2021-2023
1628970,1.2260629345948548,0.4889641750143604,0.7370987595804944,22355.3000000003,2023,2021,2021-2023
1628971,-0.7159921967917943,0.739510912496134,-1.4555031092879283,24897.800000000403,2023,2021,2021-2023
1628972,-0.7179581889755657,0.6634101365224917,-1.3813683254980575,15556.400000000078,2023,2021,2021-2023
1628973,2.1661470737143413,0.07372605246134034,2.092421021253001,30871.30000000048,2023,2021,2021-2023
1628975,-0.996856195535943,-1.9838410652178438,0.9869848696819008,15474.40000000012,2023,2021,2021-2023
1628976,-0.20362595626593522,-0.980481656820453,0.7768557005545178,20166.300000000163,2023,2021,2021-2023
1628977,-1.5899240987517362,-2.6678736506496086,1.0779495518978723,9471.199999999977,2023,2021,2021-2023
1628978,-0.2983510548384467,0.49369685302615507,-0.7920479078646018,21981.60000000025,2023,2021,2021-2023
1628981,-2.0531551907959864,-1.2515888752843498,-0.8015663155116366,5180.599999999985,2023,2021,2021-2023
1628983,2.4825165084227034,-0.41927562770839827,2.901792136131102,29540.400000000576,2023,2021,2021-2023
1628984,-0.16064792820582346,0.23559381417935638,-0.39624174238517984,15558.00000000011,2023,2021,2021-2023
1628988,-0.41471266259120043,-1.298877280833258,0.8841646182420576,13108.300000000061,2023,2021,2021-2023
1628989,2.2640227066385448,0.09098510704847573,2.173037599590069,24541.20000000039,2023,2021,2021-2023
1628991,0.17228927646494469,-0.5906984011546746,0.7629876776196194,25419.50000000036,2023,2021,2021-2023
1628993,-2.2352021617960864,0.023266117931668086,-2.2584682797277544,821.6999999999998,2023,2021,2021-2023
1628995,-1.5149469810639142,1.2310887681560896,-2.746035749220004,7389.399999999964,2023,2021,2021-2023
1628997,-0.04985452100604912,-0.008454136517465478,-0.041400384488583644,20899.80000000025,2023,2021,2021-2023
1628998,0.31042819030126845,-0.3894175766721596,0.699845766973428,11379.699999999995,2023,2021,2021-2023
1629001,-0.19064313899977733,-0.23921658031959817,0.04857344131982083,20231.80000000021,2023,2021,2021-2023
1629002,-0.7474957267070009,-0.5655721419266118,-0.18192358478038917,11776.600000000006,2023,2021,2021-2023
1629003,-0.5983250991689563,0.20095886129147508,-0.7992839604604314,13807.400000000058,2023,2021,2021-2023
1629004,0.8426840120839143,-0.8968458278741037,1.739529839958018,6592.999999999982,2023,2021,2021-2023
1629006,-1.7211036655539846,-1.9291462040133702,0.20804253845938558,11988.50000000004,2023,2021,2021-2023
1629007,-0.06249189723156031,0.38486741944638664,-0.4473593166779469,1521.2000000000012,2023,2021,2021-2023
1629008,0.18346008508357634,0.27101125071950455,-0.08755116563592821,19008.70000000019,2023,2021,2021-2023
1629011,0.5099168150230592,-0.5538136007147457,1.063730415737805,17074.100000000122,2023,2021,2021-2023
1629012,0.3379158669348813,1.2150549975999623,-0.877139130665081,15147.900000000065,2023,2021,2021-2023
1629013,-0.5465250693635276,-0.3997442973152648,-0.14678077204826284,12433.400000000041,2023,2021,2021-2023
1629014,1.2012519352911586,2.301446385805031,-1.1001944505138723,22224.900000000216,2023,2021,2021-2023
1629018,0.2943727859631396,1.7548660634855957,-1.4604932775224562,27221.9000000005,2023,2021,2021-2023
1629020,-0.5962067952281432,-0.035708210375373126,-0.5604985848527702,18409.80000000017,2023,2021,2021-2023
1629021,0.5265553095763208,0.32127036438200307,0.20528494519431773,14532.800000000123,2023,2021,2021-2023
1629022,-0.5920561352895711,1.2854515687002108,-1.877507703989782,16334.700000000092,2023,2021,2021-2023
1629023,-0.10313722929811447,-0.010042464924579492,-0.09309476437353498,26816.300000000436,2023,2021,2021-2023
1629026,-0.25252160182568695,-3.678667404774503,3.4261458029488163,13748.700000000119,2023,2021,2021-2023
1629027,1.9590778424654973,0.9700695839549056,0.9890082585105917,30530.800000000447,2023,2021,2021-2023
1629028,0.022975750690048594,0.4098702942237322,-0.38689454353368363,22658.4000000003,2023,2021,2021-2023
1629029,2.0445457510934184,0.2662477616060525,1.7782979894873658,29802.500000000557,2023,2021,2021-2023
1629033,-1.2119020773437323,1.6671448077667284,-2.8790468851104607,1983.3000000000027,2023,2021,2021-2023
1629048,0.8234753469427843,-1.884617384440634,2.7080927313834184,8927.099999999975,2023,2021,2021-2023
1629052,-0.3101605589621788,-0.045534354341941974,-0.26462620462023684,13930.000000000067,2023,2021,2021-2023
1629056,1.8310674379902048,-1.0930211687026494,2.9240886066928544,5875.399999999985,2023,2021,2021-2023
1629057,-0.7778695991369087,-3.305561351036973,2.527691751900064,11136.699999999986,2023,2021,2021-2023
1629060,-0.2695107982074181,0.4869378724747543,-0.7564486706821724,17632.10000000011,2023,2021,2021-2023
1629076,-1.9853088961040766,0.34229627334257284,-2.3276051694466493,820.7000000000003,2023,2021,2021-2023
1629103,-3.2546519913380405,-0.5842307573001004,-2.6704212340379403,1806.6000000000033,2023,2021,2021-2023
1629109,-0.6802702511120927,-0.6762602168595172,-0.004010034252575512,1589.900000000002,2023,2021,2021-2023
