name,season,o_rapm,d_rapm,total_rapm,games,poss
Rondae Hollis-Jefferson,2018,-0.7961878558389699,-0.14775594107772,-0.6484319147612498,57,3799
Rondae Hollis-Jefferson,2019,-0.9472570562491299,-0.40824313185335,-0.5390139243957799,59,2602
Ronnie Price,2014,-2.54785672237698,-0.71157246302567,-1.8362842593513098,43,722
Ronnie Price,2015,-1.01705098008627,0.04703221492808,-1.06408319501435,62,1920
Ronnie Price,2016,-1.45658635440531,-1.28946595270837,-0.16712040169693987,10,2467
Roy Hibbert,2014,1.0857586699136499,-0.28282221273956004,1.36858088265321,76,4577
Roy Hibbert,2015,-0.73522721354077,-0.9647351599967701,0.22950794645600003,81,3654
Roy Hibbert,2016,-2.84523459561859,-0.12096049019828001,-2.72427410542031,42,3727
Royce O'Neale,2018,-0.58064185993859,-1.52757125962685,0.9469293996882601,81,2267
Royce O'Neale,2019,-1.1649551556265,-2.69708354982953,1.53212839420303,71,3437
Royce O'Neale,2020,0.13611263803661,-2.22510624430449,2.3612188823411002,71,4159
Royce O'Neale,2021,0.8249539635387999,-1.1260001254302199,1.9509540889690198,77,4563
Royce O'Neale,2022,1.54910176647661,-0.04772734391854,1.59682911039515,76,4848
Royce O'Neale,2023,-0.97607501873005,-0.43528236576595003,-0.5407926529641,30,4837
Royce O'Neale,2023,-0.97607501873005,-0.43528236576595003,-0.5407926529641,30,4837
Royce O'Neale,2023,-0.97607501873005,-0.43528236576595003,-0.5407926529641,49,4837
Royce O'Neale,2023,-0.97607501873005,-0.43528236576595003,-0.5407926529641,49,4837
Royce O'Neale,2024,-0.48183084137993,-1.12677045597703,0.6449396145971,75,3873
Rudy Gay,2014,-0.01593747536266,-0.48837869971568,0.47244122435302,68,4877
Rudy Gay,2015,0.65354574058099,-0.01342401641597,0.66696975699696,70,4788
Rudy Gay,2016,0.87417375080528,0.9947607901286201,-0.12058703932334003,30,4880
Rudy Gay,2017,1.37373616500693,0.37506131700667,0.99867484800026,57,2008
Rudy Gay,2018,0.77455792005905,-0.99768716083556,1.77224508089461,69,2424
Rudy Gay,2019,1.0294811752919302,-1.39245056779594,2.42193174308787,67,3737
Rudy Gay,2020,-1.1188055252226,-0.7702234344329201,-0.34858209078967983,63,3026
Rudy Gay,2021,-1.44887365094794,-2.1359171917964304,0.6870435408484903,55,2790
Rudy Gay,2022,-1.41399699957964,-2.04811568574884,0.6341186861692001,56,2087
Rudy Gobert,2014,-2.61684049361441,0.04994136677022001,-2.66678186038463,82,838
Rudy Gobert,2015,-3.5271437881024297,-2.29215186343858,-1.2349919246638499,61,4030
Rudy Gobert,2016,-1.7876376881815401,-2.92701020010485,1.13937251192331,81,3613
Rudy Gobert,2017,-0.37614845622207,-3.6515860329785097,3.2754375767564397,56,5173
Rudy Gobert,2018,0.96173797637311,-4.5041214222750705,5.46585939864818,81,3640
Rudy Gobert,2019,0.67008077058479,-3.99441508030559,4.66449585089038,68,5282
Rudy Gobert,2020,0.41967072468418,-2.47200149790156,2.89167222258574,71,4751
Rudy Gobert,2021,1.27001799598692,-4.39884442742134,5.668862423408259,66,4484
Rudy Gobert,2022,1.81605411290135,-4.54310007168509,6.35915418458644,70,4247
Rudy Gobert,2023,-0.9809708784263601,-4.433064156554431,3.4520932781280704,76,4329
Rudy Gobert,2024,-0.38039727452978,-2.82320369622095,2.44280642169117,72,5121
Rui Hachimura,2020,-1.19708434172599,2.91215115814493,-4.10923549987092,57,3051
Rui Hachimura,2021,-1.77917395030078,1.20626213498808,-2.98543608528886,42,3890
Rui Hachimura,2022,-0.79222993031612,2.03437869228884,-2.82660862260496,33,1879
Rui Hachimura,2022,-0.79222993031612,2.03437869228884,-2.82660862260496,33,1879
Rui Hachimura,2022,-0.79222993031612,2.03437869228884,-2.82660862260496,30,1879
Rui Hachimura,2022,-0.79222993031612,2.03437869228884,-2.82660862260496,30,1879
Rui Hachimura,2023,-1.33785702883577,0.18500652908454998,-1.52286355792032,68,3063
Rui Hachimura,2024,0.03917373695912,0.58793328996847,-0.5487595530093501,59,3798
Russell Westbrook,2014,3.6992196142142197,-1.04051566331685,4.73973527753107,67,2894
Russell Westbrook,2015,5.00180029643273,0.24069171646621998,4.7611085799665105,80,4709
Russell Westbrook,2016,5.2629839309286,0.8147104451745599,4.44827348575404,81,5578
Russell Westbrook,2017,6.07242360763654,0.9853187662667099,5.08710484136983,80,5784
Russell Westbrook,2018,4.38091663718749,0.16509046158449,4.215826175603,73,5807
Russell Westbrook,2019,3.20260759530498,0.81611295548338,2.3864946398216,57,5591
Russell Westbrook,2020,-0.10445584064968001,0.36925460963287,-0.47371045028255,65,4489
Russell Westbrook,2021,-1.29254806227908,-0.453924229381,-0.83862383289808,78,5160
Russell Westbrook,2022,-1.96294341001473,-0.23767466979177002,-1.72526874022296,52,5577
Russell Westbrook,2022,-1.96294341001473,-0.23767466979177002,-1.72526874022296,52,5577
Russell Westbrook,2022,-1.96294341001473,-0.23767466979177002,-1.72526874022296,21,5577
Russell Westbrook,2022,-1.96294341001473,-0.23767466979177002,-1.72526874022296,21,5577
Russell Westbrook,2023,-0.9012878823357299,0.72408705461255,-1.6253749369482797,68,4536
Russell Westbrook,2024,-0.007235546210437177,1.0207808783779901,-1.0280164245884273,75,3164
Ryan Anderson,2014,2.74557664269139,2.4238723413263,0.3217043013650902,61,1548
Ryan Anderson,2015,2.49319417541392,3.1522718368649802,-0.6590776614510601,66,3208
Ryan Anderson,2016,2.56693701487,1.6737788023581501,0.89315821251185,72,4105
Ryan Anderson,2017,3.11306251657697,1.7591078973142298,1.35395461926274,66,4374
Ryan Anderson,2018,2.1590265347261504,2.14595598789805,0.013070546828100493,15,3502
Ryan Arcidiacono,2018,-1.42851552212161,0.061249142415680004,-1.48976466453729,81,617
Ryan Arcidiacono,2019,0.03153528749438,1.23624509565919,-1.20470980816481,58,3936
Ryan Arcidiacono,2020,-0.95991304873438,0.67665725541192,-1.6365703041463,38,1931
Ryan Arcidiacono,2022,-2.47216408064627,0.23987419165627,-2.71203827230254,7,153
Ryan Broekhoff,2019,0.6639611657147,-0.33209648002401,0.99605764573871,14,930
Ryan Hollins,2014,-1.81817292093228,-2.44604803552711,0.62787511459483,40,950
Ryan Hollins,2015,-0.53665452650629,-1.27060673141368,0.73395220490739,31,870
Ryan Kelly,2014,1.91723829901615,1.42352033054725,0.49371796846890015,51,2729
Ryan Kelly,2015,0.78884870210757,2.2038112907566703,-1.4149625886491002,31,2369
Ryan Rollins,2024,-1.24056401765322,0.48299049191781,-1.72355450957103,50,172
Saben Lee,2021,-0.30791854984559996,1.7204777818797,-2.0283963317253,35,1567
Saben Lee,2022,-0.99998389162155,2.46592271016997,-3.46590660179152,20,1197
Saben Lee,2023,-2.4175400296203997,1.45690856399631,-3.8744485936167097,16,775
Saddiq Bey,2021,-1.24733318998027,1.27502218309514,-2.52235537307541,82,3887
Saddiq Bey,2022,-1.6519624969807598,2.2641278482360296,-3.9160903452167894,25,5450
Saddiq Bey,2022,-1.6519624969807598,2.2641278482360296,-3.9160903452167894,25,5450
Saddiq Bey,2022,-1.6519624969807598,2.2641278482360296,-3.9160903452167894,52,5450
Saddiq Bey,2022,-1.6519624969807598,2.2641278482360296,-3.9160903452167894,52,5450
Saddiq Bey,2023,-0.42725768768551,2.6123541527552,-3.0396118404407098,63,4381
Salah Mejri,2016,-0.33949364275424,0.28409919321602,-0.62359283597026,72,777
Salah Mejri,2017,-0.74537443579409,-1.02537920174225,0.28000476594816004,60,1671
Salah Mejri,2018,-0.014635107733359999,-2.06316800014414,2.0485328924107797,29,1416
Sam Dekker,2016,-0.58229228625546,0.7542709225061099,-1.33656320876157,77,14
Sam Dekker,2017,1.01856104294782,1.43358917584505,-0.41502813289723006,71,2920
Sam Dekker,2018,0.50310216532251,1.04207251402395,-0.53897034870144,37,1816
Sam Dekker,2018,0.50310216532251,1.04207251402395,-0.53897034870144,37,1816
Sam Dekker,2018,0.50310216532251,1.04207251402395,-0.53897034870144,8,1816
Sam Dekker,2018,0.50310216532251,1.04207251402395,-0.53897034870144,8,1816
Sam Hauser,2022,-0.27950903195096,-0.16930014139735,-0.11020889055361,77,327
Sam Hauser,2023,2.28842839008707,-0.33568126652015,2.62410965660722,79,2668
Sam Hauser,2024,2.39359064191557,-1.6934654514215601,4.0870560933371305,71,3459
Sam Merrill,2023,-2.18744836598733,0.39009951188111,-2.57754787786844,59,118
Sam Merrill,2024,-0.75471884416121,0.59412314539524,-1.34884198955645,70,2126
Samuel Dalembert,2014,-1.36302012909531,-0.67187134706326,-0.6911487820320499,32,3128
Sandro Mamukelashvili,2022,-2.27759980564838,2.36302581423056,-4.640625619878939,19,821
Sandro Mamukelashvili,2022,-2.27759980564838,2.36302581423056,-4.640625619878939,19,821
Sandro Mamukelashvili,2022,-2.27759980564838,2.36302581423056,-4.640625619878939,20,821
Sandro Mamukelashvili,2022,-2.27759980564838,2.36302581423056,-4.640625619878939,20,821
Sandro Mamukelashvili,2023,-1.13493202238208,2.79062700046331,-3.9255590228453903,36,1278
Sandro Mamukelashvili,2024,-1.36697566246382,1.0966652940614698,-2.46364095652529,52,941
Santi Aldama,2022,-1.3168637864138,-0.03437841723179,-1.28248536918201,77,706
Santi Aldama,2023,-0.76686510506476,0.62090779097319,-1.38777289603795,61,3529
Santi Aldama,2024,-1.5193875352456598,2.10141109426201,-3.6207986295076697,65,3244
Sasha Vujacic,2016,-0.10938692775014999,0.30640867057248,-0.41579559832263,35,1780
Scoot Henderson,2024,-2.02778645384059,3.417475414133,-5.44526186797359,66,3534
Scottie Barnes,2022,-1.7689114661908398,0.11580412913443001,-1.8847155953252699,77,5157
Scottie Barnes,2023,-0.6861529511964,-0.34542242400622,-0.34073052719018,60,5385
Scottie Barnes,2024,-0.8253637353823401,0.2227911772242,-1.0481549126065401,65,4306
Sean Kilpatrick,2015,-0.23490320202824,0.02596741551266,-0.2608706175409,23,142
Sean Kilpatrick,2016,1.0443553781812,4.2188545643265,-3.1744991861452996,70,1244
Sean Kilpatrick,2017,1.03255701399801,3.5691317608968203,-2.5365747468988102,9,3634
Sean Kilpatrick,2017,1.03255701399801,3.5691317608968203,-2.5365747468988102,9,3634
Sean Kilpatrick,2017,1.03255701399801,3.5691317608968203,-2.5365747468988102,9,3634
Sean Kilpatrick,2017,1.03255701399801,3.5691317608968203,-2.5365747468988102,15,3634
Sean Kilpatrick,2017,1.03255701399801,3.5691317608968203,-2.5365747468988102,15,3634
Sean Kilpatrick,2017,1.03255701399801,3.5691317608968203,-2.5365747468988102,15,3634
Sean Kilpatrick,2017,1.03255701399801,3.5691317608968203,-2.5365747468988102,20,3634
Sean Kilpatrick,2017,1.03255701399801,3.5691317608968203,-2.5365747468988102,20,3634
Sean Kilpatrick,2017,1.03255701399801,3.5691317608968203,-2.5365747468988102,20,3634
Sekou Doumbouya,2020,-1.9115091757454499,2.6009796608203,-4.512488836565749,56,1502
Semi Ojeleye,2018,-2.41322162329702,0.38897529077910004,-2.80219691407612,49,2222
Semi Ojeleye,2019,-1.79197823813039,-0.43410114045726,-1.3578770976731298,65,1224
Semi Ojeleye,2020,-3.1051180373668,-0.3221498091895,-2.7829682281773,56,2048
Semi Ojeleye,2021,-2.38788167033242,-1.01412376252817,-1.37375790780425,17,1908
Serge Ibaka,2014,1.64197059411715,-1.0538206639343402,2.6957912580514902,64,5333
Serge Ibaka,2015,0.66556701680958,-1.78614884075871,2.4517158575682902,78,4176
Serge Ibaka,2016,2.08165715311451,-1.41692103732006,3.4985781904345696,56,5037
Serge Ibaka,2016,2.08165715311451,-1.41692103732006,3.4985781904345696,56,5037
Serge Ibaka,2016,2.08165715311451,-1.41692103732006,3.4985781904345696,56,5037
Serge Ibaka,2016,2.08165715311451,-1.41692103732006,3.4985781904345696,56,5037
Serge Ibaka,2016,2.08165715311451,-1.41692103732006,3.4985781904345696,56,5037
Serge Ibaka,2016,2.08165715311451,-1.41692103732006,3.4985781904345696,56,5037
Serge Ibaka,2016,2.08165715311451,-1.41692103732006,3.4985781904345696,56,5037
Serge Ibaka,2016,2.08165715311451,-1.41692103732006,3.4985781904345696,56,5037
Serge Ibaka,2016,2.08165715311451,-1.41692103732006,3.4985781904345696,23,5037
Serge Ibaka,2016,2.08165715311451,-1.41692103732006,3.4985781904345696,23,5037
Serge Ibaka,2016,2.08165715311451,-1.41692103732006,3.4985781904345696,23,5037
Serge Ibaka,2016,2.08165715311451,-1.41692103732006,3.4985781904345696,23,5037
Serge Ibaka,2016,2.08165715311451,-1.41692103732006,3.4985781904345696,23,5037
Serge Ibaka,2016,2.08165715311451,-1.41692103732006,3.4985781904345696,23,5037
Serge Ibaka,2016,2.08165715311451,-1.41692103732006,3.4985781904345696,23,5037
Serge Ibaka,2016,2.08165715311451,-1.41692103732006,3.4985781904345696,23,5037
Serge Ibaka,2017,1.0986956734081499,-0.42149715773596996,1.52019283114412,76,4796
Serge Ibaka,2018,1.27691777293265,-0.12686360115391002,1.40378137408656,74,4269
Serge Ibaka,2019,-0.59104753837912,0.28285108834847,-0.8738986267275901,55,4124
Serge Ibaka,2020,0.48966859356138004,0.12981740255223,0.35985119100915003,41,3014
Serge Ibaka,2021,-0.42664933394974003,-0.21845373909642002,-0.20819559485332,35,1910
Serge Ibaka,2021,-0.42664933394974003,-0.21845373909642002,-0.20819559485332,35,1910
Serge Ibaka,2021,-0.42664933394974003,-0.21845373909642002,-0.20819559485332,19,1910
Serge Ibaka,2021,-0.42664933394974003,-0.21845373909642002,-0.20819559485332,19,1910
Serge Ibaka,2022,-1.1183874332542598,0.08965618778378999,-1.2080436210380499,16,1765
Sergey Karasev,2014,-2.00526333443195,0.91090438939133,-2.91616772382328,27,316
Sergey Karasev,2015,-0.97522889596466,-0.37792613610305004,-0.59730275986161,36,1085
Seth Curry,2015,-1.02410165114982,0.51728099651257,-1.54138264766239,42,16
Seth Curry,2016,-0.94903900552239,1.80583985828997,-2.75487886381236,70,1385
Seth Curry,2019,0.88220523888292,-2.06189716934663,2.94410240822955,64,2853
Seth Curry,2020,3.09474257627396,-0.53622267987132,3.6309652561452803,57,3102
Seth Curry,2021,2.48222737464574,-0.14599494794837,2.62822232259411,19,3383
Seth Curry,2021,2.48222737464574,-0.14599494794837,2.62822232259411,19,3383
Seth Curry,2021,2.48222737464574,-0.14599494794837,2.62822232259411,45,3383
Seth Curry,2021,2.48222737464574,-0.14599494794837,2.62822232259411,45,3383
Seth Curry,2022,2.8586382356060502,1.03508059187597,1.8235576437300802,61,4247
Seth Curry,2023,0.39622601496991,1.6596069070961301,-1.2633808921262202,34,2476
Seth Curry,2023,0.39622601496991,1.6596069070961301,-1.2633808921262202,34,2476
Seth Curry,2023,0.39622601496991,1.6596069070961301,-1.2633808921262202,8,2476
Seth Curry,2023,0.39622601496991,1.6596069070961301,-1.2633808921262202,8,2476
Seth Curry,2024,-0.9529262991140499,0.7889566280668701,-1.74188292718092,68,1266
Shabazz Muhammad,2014,-0.33828085485398,2.1943126545334,-2.53259350938738,38,579
Shabazz Muhammad,2015,-0.23277261485481998,2.972006525616,-3.20477914047082,82,1690
Shabazz Muhammad,2016,-0.82970981452454,3.0595542910952798,-3.88926410561982,78,3304
Shabazz Muhammad,2017,-0.60307171609786,2.84860227857744,-3.4516739946753,11,2970
Shabazz Muhammad,2017,-0.60307171609786,2.84860227857744,-3.4516739946753,11,2970
Shabazz Muhammad,2017,-0.60307171609786,2.84860227857744,-3.4516739946753,27,2970
Shabazz Muhammad,2017,-0.60307171609786,2.84860227857744,-3.4516739946753,27,2970
Shabazz Napier,2015,-1.47959782595141,0.56397659041948,-2.04357441637089,48,1873
Shabazz Napier,2016,-1.49489639744671,0.43062924897113,-1.92552564641784,43,1175
Shabazz Napier,2017,0.70671135543497,1.21547862670108,-0.50876727126611,73,1004
Shabazz Napier,2018,0.7930864493015201,0.48669254272014006,0.30639390658138,55,3029
Shabazz Napier,2019,0.58143149272925,-0.22014839571549003,0.80157988844474,20,2042
Shabazz Napier,2019,0.58143149272925,-0.22014839571549003,0.80157988844474,20,2042
Shabazz Napier,2019,0.58143149272925,-0.22014839571549003,0.80157988844474,36,2042
Shabazz Napier,2019,0.58143149272925,-0.22014839571549003,0.80157988844474,36,2042
Shaedon Sharpe,2023,-0.04567099686978,3.6318155829406096,-3.6774865798103895,32,3661
Shaedon Sharpe,2024,-0.99222427297713,3.0102597722373297,-4.00248404521446,72,2153
Shai Gilgeous-Alexander,2019,-1.15076120062002,1.4843199694710298,-2.63508117009105,70,4566
Shai Gilgeous-Alexander,2020,-0.6375746763174299,1.88715861587572,-2.52473329219315,35,4958
Shai Gilgeous-Alexander,2021,0.17622411395519,2.25624285587311,-2.08001874191792,56,2432
Shai Gilgeous-Alexander,2022,2.13937703444551,2.15987589462396,-0.020498860178449707,68,4051
Shai Gilgeous-Alexander,2023,3.50371971555154,1.7798230575793799,1.7238966579721602,75,5140
Shai Gilgeous-Alexander,2024,3.4281360351011205,-0.46931007354711,3.8974461086482304,76,5370
Shake Milton,2019,0.19567463446339,1.68173017375201,-1.48605553928862,37,564
Shake Milton,2020,2.35313646930998,4.56262748051582,-2.20949101120584,63,1636
Shake Milton,2021,1.01832868608809,2.25305926583112,-1.2347305797430301,55,3002
Shake Milton,2022,0.26626491964953003,1.4588704719654602,-1.1926055523159302,75,2352
Shake Milton,2023,-0.05009951750997,-0.18042390976301,0.13032439225304002,31,3221
Shake Milton,2024,-0.71818295517797,0.38152546019031,-1.09970841536828,25,1224
Shake Milton,2024,-0.71818295517797,0.38152546019031,-1.09970841536828,25,1224
Shake Milton,2024,-0.71818295517797,0.38152546019031,-1.09970841536828,25,1224
Shake Milton,2024,-0.71818295517797,0.38152546019031,-1.09970841536828,25,1224
Shane Larkin,2014,-0.51423964894759,0.26000587791691,-0.7742455268645,76,954
Shane Larkin,2015,-2.24788627406896,2.14543944112053,-4.39332571518949,78,3460
Shaquille Harrison,2018,0.9109396346351901,-0.43454108714663003,1.34548072178182,73,806
Shaquille Harrison,2019,-2.09782162524627,0.2197449812109,-2.31756660645717,40,2909
Shaquille Harrison,2020,-1.97326808760416,-0.19465027868902002,-1.7786178089151399,16,997
Shaquille Harrison,2022,-1.67668379829304,-0.5410100398511001,-1.13567375844194,5,48
Shaun Livingston,2014,-0.67183409620653,0.8964613799324099,-1.5682954761389398,78,3659
Shaun Livingston,2015,0.45815140937177,0.46868256209546,-0.010531152723689985,78,2921
Shaun Livingston,2016,1.78512535328084,-0.10937341775053999,1.89449877103138,76,3041
Shaun Livingston,2017,0.34170815715326996,-0.8392945513906199,1.18100270854389,71,2662
Shaun Livingston,2018,1.11089859400871,-0.47897289232150997,1.58987148633022,64,2266
Shawn Marion,2014,-0.44374781112608996,0.9307684942652701,-1.37451630539136,54,4682
Shawne Williams,2014,-0.52792081181585,0.26558930719094004,-0.7935101190067901,18,1510
Shawne Williams,2014,-0.52792081181585,0.26558930719094004,-0.7935101190067901,18,1510
Shawne Williams,2014,-0.52792081181585,0.26558930719094004,-0.7935101190067901,43,1510
Shawne Williams,2014,-0.52792081181585,0.26558930719094004,-0.7935101190067901,43,1510
Shelvin Mack,2014,0.17370639311823,0.9046060864321401,-0.7308996933139101,53,2863
Shelvin Mack,2015,-0.08085569384228,0.9087513019533601,-0.98960699579564,28,1620
Shelvin Mack,2016,0.43526114925668,0.34094123485468997,0.09431991440199006,53,2027
Shelvin Mack,2017,-0.25195021740154,0.47235573844028,-0.72430595584182,67,2301
Shelvin Mack,2018,-0.49305254294297,0.85254532957791,-1.34559787252088,53,2718
Simone Fontecchio,2023,-1.88622263149247,2.78710293732746,-4.67332556881993,49,1646
Simone Fontecchio,2023,-1.88622263149247,2.78710293732746,-4.67332556881993,49,1646
Simone Fontecchio,2023,-1.88622263149247,2.78710293732746,-4.67332556881993,16,1646
Simone Fontecchio,2023,-1.88622263149247,2.78710293732746,-4.67332556881993,16,1646
Simone Fontecchio,2024,-1.32045291183318,0.63443208251161,-1.95488499434479,75,3376
Sindarius Thornwell,2018,-3.12739567686618,-0.58332389633251,-2.54407178053367,64,2341
Sindarius Thornwell,2020,-3.8588197680377396,-1.16961316133563,-2.6892066067021094,7,71
Skal Labissiere,2017,-0.68412847773,0.95640465792647,-1.64053313565647,59,1221
Skal Labissiere,2019,-1.00813608329957,2.68676982423312,-3.69490590753269,33,400
Skylar Mays,2021,0.02406348704762,0.36258451226257,-0.33852102521495,15,543
Skylar Mays,2022,0.58590662540565,1.8306114078795201,-1.2447047824738702,6,443
Skylar Mays,2023,0.44588963595002,2.27133031976982,-1.8254406838197998,18,357
Solomon Hill,2014,0.14830699712119,0.71825647105191,-0.56994947393072,82,423
Solomon Hill,2015,-0.7645456748628601,2.6594710697146002,-3.42401674457746,51,4556
Solomon Hill,2016,0.53098847614747,1.42208142453174,-0.8910929483842699,80,1727
Solomon Hill,2017,0.61215113994891,0.27880589900934,0.33334524093957,12,4846
Solomon Hill,2018,0.78818250440959,-0.9526527712699099,1.7408352756794998,44,407
Solomon Hill,2019,-1.55738759683697,0.8880160826336401,-2.44540367947061,9,1863
Solomon Hill,2019,-1.55738759683697,0.8880160826336401,-2.44540367947061,9,1863
Solomon Hill,2019,-1.55738759683697,0.8880160826336401,-2.44540367947061,48,1863
Solomon Hill,2019,-1.55738759683697,0.8880160826336401,-2.44540367947061,48,1863
Solomon Hill,2020,-0.51037494440288,3.04264584035487,-3.55302078475775,71,2296
Solomon Hill,2021,-0.28494020196937,1.8970604602135899,-2.18200066218296,10,3048
Spencer Dinwiddie,2015,-2.43744558060283,0.66613496296934,-3.1035805435721704,9,863
Spencer Dinwiddie,2016,-3.76301296317973,0.64364946767134,-4.40666243085107,59,310
Spencer Dinwiddie,2017,-2.26061213760631,0.49416434790535996,-2.75477648551167,80,2686
Spencer Dinwiddie,2018,0.76120833762336,0.70301636245769,0.058191975165670096,68,4537
Spencer Dinwiddie,2019,0.80348794010363,0.94426002984125,-0.14077208973762,64,4005
Spencer Dinwiddie,2021,0.51233768703523,0.39332039527496004,0.11901729176026993,44,139
Spencer Dinwiddie,2021,0.51233768703523,0.39332039527496004,0.11901729176026993,44,139
Spencer Dinwiddie,2021,0.51233768703523,0.39332039527496004,0.11901729176026993,23,139
Spencer Dinwiddie,2021,0.51233768703523,0.39332039527496004,0.11901729176026993,23,139
Spencer Dinwiddie,2022,-0.2525481686835,-0.13490342211749,-0.11764474656600998,53,3946
Spencer Dinwiddie,2022,-0.2525481686835,-0.13490342211749,-0.11764474656600998,53,3946
Spencer Dinwiddie,2022,-0.2525481686835,-0.13490342211749,-0.11764474656600998,26,3946
Spencer Dinwiddie,2022,-0.2525481686835,-0.13490342211749,-0.11764474656600998,26,3946
Spencer Dinwiddie,2023,-0.88495773817008,0.74752537913655,-1.63248311730663,48,5363
Spencer Dinwiddie,2023,-0.88495773817008,0.74752537913655,-1.63248311730663,48,5363
Spencer Dinwiddie,2023,-0.88495773817008,0.74752537913655,-1.63248311730663,28,5363
Spencer Dinwiddie,2023,-0.88495773817008,0.74752537913655,-1.63248311730663,28,5363
Spencer Dinwiddie,2024,1.24831452201236,0.95971353992078,0.2886009820915799,78,4355
Spencer Hawes,2014,-1.74340867937314,1.47334578928795,-3.2167544686610903,73,5030
Spencer Hawes,2015,-1.81785558395675,1.62496798173138,-3.44282356568813,57,2469
Spencer Hawes,2016,-1.29286345002727,1.15064580086224,-2.4435092508895098,32,2054
Spencer Hawes,2016,-1.29286345002727,1.15064580086224,-2.4435092508895098,32,2054
Spencer Hawes,2016,-1.29286345002727,1.15064580086224,-2.4435092508895098,18,2054
Spencer Hawes,2016,-1.29286345002727,1.15064580086224,-2.4435092508895098,18,2054
Stanley Johnson,2016,-2.81389728240968,0.8361784702864,-3.65007575269608,75,3336
Stanley Johnson,2017,-1.65393232314755,0.38720368828343,-2.04113601143098,69,2678
Stanley Johnson,2018,-2.01167021284216,-0.11953890082889,-1.89213131201327,48,3767
Stanley Johnson,2018,-2.01167021284216,-0.11953890082889,-1.89213131201327,48,3767
Stanley Johnson,2018,-2.01167021284216,-0.11953890082889,-1.89213131201327,18,3767
Stanley Johnson,2018,-2.01167021284216,-0.11953890082889,-1.89213131201327,18,3767
Stanley Johnson,2019,-4.2375907166643705,-1.44431023498197,-2.7932804816824004,15,2499
Stanley Johnson,2020,-5.716120120744,-2.2466936973755,-3.4694264233684997,59,323
Stanley Johnson,2021,-5.75584904435709,-0.45340192375954,-5.30244712059755,48,2063
Stanley Johnson,2022,0.42924424973497,2.7704764813264102,-2.34123223159144,29,2233
Stanley Umude,2023,-0.45985753866221,0.5383856233702999,-0.99824316203251,22,4
Stephen Curry,2014,5.25881285318432,0.03086096491601,5.2279518882683105,80,5664
Stephen Curry,2015,6.14979354293927,0.009590569587869784,6.140202973351401,79,5447
Stephen Curry,2016,6.374785143840519,-0.58743794055262,6.962223084393139,79,5701
Stephen Curry,2017,7.72040428487224,-0.40611754877433,8.126521833646569,51,5621
Stephen Curry,2018,8.525224608004219,-0.39588913091207,8.92111373891629,69,3507
Stephen Curry,2019,7.95475396768304,-0.87513713808964,8.82989110577268,5,4997
Stephen Curry,2020,6.26978309696847,-0.56766112174686,6.83744421871533,63,313
Stephen Curry,2021,5.11387089628622,-0.5617648241020899,5.67563572038831,64,4672
Stephen Curry,2022,5.1282570834606895,-1.09535426828724,6.2236113517479295,56,4573
Stephen Curry,2023,4.5462528404667895,-0.8201146032455701,5.36636744371236,74,4122
Stephen Curry,2024,4.33332331446573,-0.46681077194054,4.80013408640627,70,5077
Sterling Brown,2018,-1.82899626037007,0.17313471117052,-2.00213097154059,53,1533
Sterling Brown,2019,-1.9050983930393701,0.72615426435762,-2.63125265739699,45,2219
Sterling Brown,2020,-1.7090627347603498,0.08085297641427,-1.7899157111746198,51,1673
Sterling Brown,2021,-1.55086560109178,0.76178506487678,-2.31265066596856,49,2548
Steve Blake,2014,-1.66780653401656,-0.02243203870411,-1.64537449531245,81,3024
Steve Blake,2015,-0.8527616802687399,-0.5465155618399801,-0.3062461184287598,56,2990
Steven Adams,2014,-1.13002109349274,1.45569800546135,-2.58571909895409,70,2353
Steven Adams,2015,-2.17928391245573,0.91867343989273,-3.09795735234846,80,3475
Steven Adams,2016,-1.8013316610342198,0.3054377898776,-2.1067694509118198,80,4032
Steven Adams,2017,-1.05330991475353,-1.13143395969042,0.07812404493688985,76,4878
Steven Adams,2018,0.44891778566455,-0.6941561320661199,1.14307391773067,80,4970
Steven Adams,2019,1.06770468161875,-1.4333823746888,2.50108705630755,63,5672
Steven Adams,2020,1.64123245019232,-1.6687491919406798,3.3099816421329997,58,3412
Steven Adams,2021,1.6281219839556798,-0.30401193367606,1.9321339176317398,76,3251
Steven Adams,2022,3.17438314537083,0.6049793918553801,2.5694037535154504,42,4021
Taj Gibson,2014,0.56174804004867,-3.28870827924261,3.85045631929128,62,4344
Taj Gibson,2015,-0.07568545776703,-1.13336300292846,1.05767754516143,73,3211
Taj Gibson,2016,-0.51271598523889,0.016999002605419998,-0.5297149878443099,55,3772
Taj Gibson,2016,-0.51271598523889,0.016999002605419998,-0.5297149878443099,55,3772
Taj Gibson,2016,-0.51271598523889,0.016999002605419998,-0.5297149878443099,55,3772
Taj Gibson,2016,-0.51271598523889,0.016999002605419998,-0.5297149878443099,55,3772
Taj Gibson,2016,-0.51271598523889,0.016999002605419998,-0.5297149878443099,55,3772
Taj Gibson,2016,-0.51271598523889,0.016999002605419998,-0.5297149878443099,55,3772
Taj Gibson,2016,-0.51271598523889,0.016999002605419998,-0.5297149878443099,55,3772
Taj Gibson,2016,-0.51271598523889,0.016999002605419998,-0.5297149878443099,55,3772
Taj Gibson,2016,-0.51271598523889,0.016999002605419998,-0.5297149878443099,23,3772
