name,season,o_rapm,d_rapm,total_rapm,my_o_rapm,my_d_rapm,my_total_rapm,poss,games
Jalen Green,2023,-2.01882968109843,2.12508541474629,-4.14391509584472,-2.43001363851859,308.3504197198471,-310.78043335836566,5383,82
Tari Eason,2023,-0.24634059889754,-0.72282671963859,0.47648612074105,-47.38045801327912,-273.1592924540739,225.7788344407948,3661,22
Cory Joseph,2023,-0.73783119991833,1.22440645510854,-1.96223765502687,-23.7592172383816,-22.925619533397782,-0.8335977049838164,2481,23
Isaiah Livers,2023,0.75590027625065,1.1799858687709002,-0.42408559252025013,23.19434367013313,88.90089921984263,-65.70655554970949,2374,23
Tyrese Maxey,2023,0.20711489673541,1.46088760650766,-1.25377270977225,189.0609149115145,102.50109183092088,86.5598230805936,4006,70
Jonathan Isaac,2023,-0.98581377035918,0.25368176187871,-1.23949553223789,-17.05853966781309,-412.2868782019987,395.22833853418564,248,58
Mason Plumlee,2023,0.34731728327931,0.9941800282768201,-0.6468627449975101,-124.89544370947063,-15.87202181123924,-109.02342189823139,4289,43
Sam Merrill,2023,-2.18744836598733,0.39009951188111,-2.57754787786844,-37.94629168959039,-19.98812635366706,-17.95816533592333,118,59
Cameron Johnson,2023,-0.41604737583091,-0.67446013614491,0.25841276031399996,28.354547456239647,-46.97843557873946,75.33298303497911,2415,58
Al Horford,2023,-0.2042295321745,-1.73619030340028,1.53196077122578,112.32299798453755,21.10496504500695,91.2180329395306,3929,65
Kristaps Porzingis,2023,1.00239370849951,0.83829447235301,0.16409923614650002,97.25913674214443,18.124362831711423,79.13477391043301,4311,57
Cameron Payne,2023,1.41709275163582,-1.3196123528928299,2.73670510452865,-68.57148293267912,-164.32007296205182,95.7485900293727,2001,47
Cameron Payne,2023,1.41709275163582,-1.3196123528928299,2.73670510452865,-68.57148293267912,-164.32007296205182,95.7485900293727,2001,47
Cameron Payne,2023,1.41709275163582,-1.3196123528928299,2.73670510452865,-68.57148293267912,-164.32007296205182,95.7485900293727,2001,31
Cameron Payne,2023,1.41709275163582,-1.3196123528928299,2.73670510452865,-68.57148293267912,-164.32007296205182,95.7485900293727,2001,31
Bruno Fernando,2023,-0.90998941326735,0.8818752134871899,-1.7918646267545397,-205.31551907959863,-125.15888752843497,-80.15663155116366,820,38
Kyle Anderson,2023,-0.61622425770024,-0.63067922846986,0.01445497076961999,-73.24251741266804,-39.50347079146909,-33.739046621198945,4002,79
Reggie Jackson,2023,-0.30763277317713,-0.8444944713753001,0.5368616981981701,-142.1128701732039,-25.82899507450575,-116.28387509869815,3331,82
Drew Eubanks,2023,-2.22515004506261,1.0684237349338,-3.29357377999641,-168.49437728849165,44.213076364072315,-212.70745365256397,3161,74
John Konchar,2023,0.96094950449648,-0.8813355768283101,1.84228508132479,-34.12721462091811,-114.29878076711071,80.1715661461926,3116,52
Gary Harris,2023,-0.48749482462983995,1.28287222321536,-1.7703670478452,30.62073774644632,87.50891417386211,-56.888176427415786,2428,54
Gabe Vincent,2023,-0.14843568071916,-0.20728697243896002,0.058851291719800025,-32.05264424749344,-71.89604212287631,39.84339787538287,3510,11
Zeke Nnaji,2023,-2.77208660895197,-0.9520034936446301,-1.82008311530734,-140.1283597469006,-109.47197198658871,-30.656387760311887,1440,53
Kyle Kuzma,2023,-3.10143082675283,-0.41827722939855005,-2.6831535973542797,-108.50855060230312,83.22673854258662,-191.73528914488975,4577,70
Jonas Valanciunas,2023,0.1938007610339,1.3553217920835798,-1.1615210310496797,-23.54394098961932,101.59615569220226,-125.14009668182157,4015,82
Jericho Sims,2023,-0.54753074868717,1.2075203310765101,-1.75505107976368,-115.59573264556671,14.663444477109392,-130.2591771226761,1597,32
Josh Okogie,2023,-1.44665339120658,-0.99772611343591,-0.44892727777067,-172.11036655539846,-192.91462040133703,20.804253845938575,2757,55
Shaedon Sharpe,2023,-0.04567099686978,3.6318155829406096,-3.6774865798103895,8.043936284170181,184.9816074480972,-176.93767116392704,3661,32
Derrick Jones Jr.,2023,-1.16176793184156,0.06425988306833,-1.22602781490989,-105.21369631945441,-161.69497141195896,56.481275092504546,1793,76
Zach LaVine,2023,3.07431821692415,0.72789792341961,2.34642029350454,45.10698685533792,49.43493119368522,-4.327944338347301,5568,25
Theo Maledon,2023,-4.849284701611349,2.90295622406633,-7.752240925677679,-94.7781693393096,219.0797894835261,-313.8579588228357,1782,13
Chris Boucher,2023,0.7262411815202701,-0.61207273265308,1.3383139141733502,-7.02663397702891,-272.08536048566646,265.05872650863756,3044,48
Eugene Omoruyi,2023,0.7633137867493199,0.9168378730934,-0.1535240863440801,-161.1403065933831,-40.56978772280243,-120.57051887058066,1300,35
Payton Pritchard,2023,0.34505329955997,1.1659206014235,-0.82086730186353,15.11150826489594,-7.720554028232921,22.83206229312886,1301,82
Gary Payton II,2023,1.60146394643319,-1.3272241867688999,2.9286881332020895,54.99861777843474,-145.6132674470848,200.61188522551956,742,44
Cole Anthony,2023,0.02894377443681,1.38428423063389,-1.35534045619708,-36.44957325222461,55.60234327000831,-92.05191652223291,3147,81
Chuma Okeke,2023,-4.15456990712305,0.16912601611753,-4.32369592324058,-291.26060713648315,-19.99426474909345,-271.26634238738967,1055,28
Jerami Grant,2023,-1.27121821570175,-0.15158926456740998,-1.11962895113434,-148.93667796638655,0.70170992637576,-149.63838789276232,4559,54
Bismack Biyombo,2023,-2.60447950919057,0.3619153141187,-2.9663948233092703,-11.98659330942074,-20.48861302048401,8.50201971106327,1763,29
Aleksej Pokusevski,2023,-3.4628099224977102,1.8847424485875601,-5.34755237108527,-181.53728425569844,7.7831499719347494,-189.3204342276332,1473,18
Luke Kennard,2023,2.01368203838114,0.3178383876654,1.6958436507157397,147.16097923486876,-46.88632161070983,194.0473008455786,2697,39
Johnny Juzang,2023,-2.16440042855599,1.14048979610919,-3.30489022466518,51.39133782557192,85.95900893467761,-34.567671109105696,497,19
Trey Murphy III,2023,-0.4657778975166,1.42901661802688,-1.89479451554348,12.61360760607167,-6.4159386152333004,19.02954622130497,5035,57
Ivica Zubac,2023,-2.15163744280145,0.8238072887734199,-2.97544473157487,-79.57435281571847,118.04530740157017,-197.61966021728864,4366,68
Precious Achiuwa,2023,-1.46112710844254,-0.32482374326214,-1.1363033651804,-183.6838153665685,-52.34582233359023,-131.33799303297826,2265,49
Precious Achiuwa,2023,-1.46112710844254,-0.32482374326214,-1.1363033651804,-183.6838153665685,-52.34582233359023,-131.33799303297826,2265,49
Precious Achiuwa,2023,-1.46112710844254,-0.32482374326214,-1.1363033651804,-183.6838153665685,-52.34582233359023,-131.33799303297826,2265,25
Precious Achiuwa,2023,-1.46112710844254,-0.32482374326214,-1.1363033651804,-183.6838153665685,-52.34582233359023,-131.33799303297826,2265,25
A.J. Lawson,2023,-1.50892102071211,1.3128007130326,-2.82172173374471,20.307000762320452,-161.97936421953798,182.28636498185844,235,27
Goga Bitadze,2023,0.85303162093764,0.8304228843403301,0.022608736597309886,82.34753469427844,-188.4617384440634,270.80927313834184,926,49
Kevon Looney,2023,2.52576037442996,0.30950374009605996,2.2162566343339,84.02738664608698,-8.652047053322299,92.67943369940929,3987,74
Jaden McDaniels,2023,-0.29903699375372,-0.14400290942995,-0.15503408432377,-87.04664219715751,31.50157699663994,-118.54821919379745,4939,72
Jae Crowder,2023,0.33910281294653,-2.4474700312650097,2.78657284421154,-58.292212788888406,7.0293022597789605,-65.32151504866737,715,50
Paul George,2023,3.15741871873772,-3.22984284216543,6.38726156090315,257.2400227270007,-131.0956855381463,388.335708265147,3916,74
Jock Landale,2023,0.72226282813903,-0.6260232506868201,1.3482860788258502,70.20989519340924,-213.53164024463376,283.741535438043,2014,52
Kentavious Caldwell-Pope,2023,-0.24998157492914,0.6671185408603799,-0.9171001157895199,6.07184649324007,16.71613455158499,-10.64428805834492,4905,76
Lamar Stevens,2023,-0.42320075910143,2.42219437840438,-2.84539513750581,-82.91154546421805,31.45526095442231,-114.36680641864037,2192,19
Jabari Smith Jr.,2023,-0.55502022222627,1.6620037499292,-2.21702397215547,-88.5321678160738,175.1791472424553,-263.71131505852907,5036,76
Keon Ellis,2023,-1.26421756983349,1.3173169422078799,-2.5815345120413697,-36.72611955992668,-164.45023643590716,127.72411687598049,143,52
Onyeka Okongwu,2023,-0.08969589062009001,0.005461304773532634,-0.09515719539362263,-55.761444686918956,-91.5394476134255,35.77800292650654,3828,55
Kawhi Leonard,2023,6.30129681482107,-0.85074099458351,7.15203780940458,234.61586214617506,-138.0139955287166,372.6298576748917,3537,68
Moritz Wagner,2023,-0.92958542830205,0.14060235180759,-1.07018778010964,52.65553095763208,32.1270364382003,20.52849451943178,2306,80
Darius Bazley,2023,-5.48812420241352,1.46604341349578,-6.9541676159092995,-295.9633998162118,205.24378875519477,-501.20718857140656,1263,6
Malachi Flynn,2023,-2.50900653171486,2.20549780954814,-4.714504341263,-149.09356285197296,88.04407571545661,-237.13763856742958,1389,30
Malachi Flynn,2023,-2.50900653171486,2.20549780954814,-4.714504341263,-149.09356285197296,88.04407571545661,-237.13763856742958,1389,30
Malachi Flynn,2023,-2.50900653171486,2.20549780954814,-4.714504341263,-149.09356285197296,88.04407571545661,-237.13763856742958,1389,19
Malachi Flynn,2023,-2.50900653171486,2.20549780954814,-4.714504341263,-149.09356285197296,88.04407571545661,-237.13763856742958,1389,19
Deni Avdija,2023,-0.23022065842239,-0.79183412709072,0.56161346866833,5.53150762674194,-31.24344490797978,36.77495253472172,4098,75
Jalen Brunson,2023,2.8896455337046,1.19108247872839,1.6985630549762099,216.61470737143412,7.37260524613403,209.24210212530008,4788,77
DeAndre Jordan,2023,-3.8361096678531297,2.3006791465526,-6.13678881440573,-117.72905049717113,60.86075591249295,-178.58980640966408,1173,36
Ben Simmons,2023,1.4713019011009199,-1.07855493819702,2.5498568392979397,28.70846363653517,43.777004092902914,-15.068540456367742,2246,15
JaVale McGee,2023,-2.558085316558,-0.5109304292758899,-2.04715488728211,-147.95659223956446,-127.23750988331726,-20.7190823562472,733,40
Julian Champagnie,2023,-0.94836397971381,1.88076058949854,-2.82912456921235,63.15584806487885,188.79899211936464,-125.64314405448579,559,72
Stephen Curry,2023,4.5462528404667895,-0.8201146032455701,5.36636744371236,247.4124141968792,-36.33673158682236,283.7491457837016,4122,74
Devin Booker,2023,4.5819217899508695,0.8436222454867699,3.7382995444640996,335.38119017968427,59.56385786954126,275.817332310143,3757,68
Isaiah Hartenstein,2023,1.56408946335181,-0.39747362097682,1.96156308432863,146.90203785464644,-75.82661342956546,222.72865128421188,3318,75
Monte Morris,2023,2.5424428906148,1.27987909581385,1.26256379480095,249.83330611641108,79.56055564671067,170.2727504697004,3454,27
Coby White,2023,0.71102825915232,0.63957771178804,0.07145054736428003,169.08091300874145,31.581977611502232,137.49893539723922,3517,79
Isaiah Stewart,2023,-1.89223338023135,-0.39786319092109995,-1.4943701893102501,-71.3961673087777,-47.69934844114271,-23.696818867634995,2859,46
Harrison Barnes,2023,1.09770574690086,1.13461356585322,-0.03690781895235995,-73.84152933180518,234.23435734532575,-308.07588667713094,5549,82
Alperen Sengun,2023,0.9919571850320399,2.2013851032514498,-1.2094279182194099,35.91940417300184,-16.11472836711685,52.03413254011869,4467,63
Cody Martin,2023,0.9448664007566899,1.0917067707655,-0.14684037000881,31.04281903012684,-38.94175766721596,69.9845766973428,279,28
Jordan Poole,2023,-0.77089444639852,-0.52699490225766,-0.24389954414086001,-16.10486051106914,34.419941535079154,-50.524802046148295,5146,78
Duncan Robinson,2023,-0.78916641549572,0.09179234056279001,-0.8809587560585099,28.8936859539301,75.1181453103234,-46.2244593563933,1385,68
Dean Wade,2023,-2.95512159884713,-1.7520800975250501,-1.20304150132208,-120.49370682889244,-295.4865498042015,174.99284297530906,1766,54
Malik Monk,2023,1.14422561136275,0.45901406585412,0.6852115455086301,-28.396911932876662,29.74820811644547,-58.14512004932213,3630,72
Omer Yurtseven,2023,1.60769782225286,0.99071303750362,0.6169847847492399,-86.52067063223215,-46.06061017769145,-40.4600604545407,174,35
Brook Lopez,2023,-0.60848926073044,-1.28846063709559,0.67997137636515,-32.47045746595173,-78.37189460420412,45.90143713825238,4948,79
Bryce McGowens,2023,-2.23454332138775,1.4643195221151402,-3.6988628435028903,-143.95954691044653,102.05610539595979,-246.0156523064063,1647,52
Vince Williams Jr.,2023,-1.69500315730437,0.58039796742259,-2.27540112472696,-90.45116539048405,-82.10698417099356,-8.344181219490494,222,50
Walker Kessler,2023,1.5606023999878,-0.15261269559915,1.71321509558695,-85.40086730542225,-107.08145414672987,21.680586841307615,3506,64
MarJon Beauchamp,2023,-1.3016925772395,1.9459362743430302,-3.2476288515825305,-181.51428922302796,31.746986829626998,-213.26127605265495,1464,37
Luka Doncic,2023,2.9511108261695997,1.86352702743045,1.0875837987391497,204.45457510934185,26.62477616060525,177.8297989487366,4801,70
Robert Covington,2023,0.70822529012446,-1.35131478297008,2.05954007309454,-74.89258033647711,-233.34611729878128,158.45353696230416,1596,24
Jonathan Kuminga,2023,-0.9792461858589899,1.85267751972643,-2.83192370558542,-47.87230944964795,-26.556133369801273,-21.316176079846677,2922,74
Skylar Mays,2023,0.44588963595002,2.27133031976982,-1.8254406838197998,39.62619670174768,346.0151557835222,-306.3889590817745,357,18
Tyrese Haliburton,2023,0.41240615017791,2.29192032890017,-1.87951417872226,147.83908949564648,46.39602871345837,101.4430607821881,3918,69
Mikal Bridges,2023,2.03124174983338,-0.81734541438071,2.8485871642140896,96.46419578660672,-14.02076412692235,110.48495991352907,5992,82
Yuta Watanabe,2023,-0.71944115317697,0.74261472334935,-1.4620558765263199,-84.25813690186547,109.0529837630635,-193.31112066492898,1929,23
Saddiq Bey,2023,-0.42725768768551,2.6123541527552,-3.0396118404407098,-5.86589494514274,121.22284597985345,-127.08874092499619,4381,63
Donte DiVincenzo,2023,0.34267815460516,0.61832750891988,-0.27564935431472,-29.83510548384467,49.3696853026155,-79.20479078646017,3956,81
Dennis Smith Jr.,2023,-3.55790631544675,-2.93720247900857,-0.6207038364381803,-138.47455465646772,-192.67811292662634,54.203558270158624,2893,56
Jose Alvarado,2023,0.54315140269048,-2.11708360012886,2.66023500281934,124.6272454323337,-265.2543611884471,389.88160662078076,2705,54
Jalen Williams,2023,0.20898657740871998,0.8761830351256401,-0.6671964577169202,-44.60359312575601,-9.971831020328201,-34.6317621054278,4798,71
Christian Wood,2023,0.005903727517661897,2.21174028232582,-2.2058365548081578,-41.74483991560307,84.53676327052399,-126.28160318612706,3434,49
Terry Taylor,2023,-0.28849746154365,3.5247475949509095,-3.8132450564945595,5.70304814000151,73.99161339540876,-68.28856525540725,560,20
Neemias Queta,2023,-1.6058842064703298,0.83790454002077,-2.4437887464910997,148.36521144562087,-34.23054285266736,182.59575429828823,64,23
Trendon Watford,2023,-1.8922044158374798,3.47369533671927,-5.36589975255675,-74.28580169097,102.370469217318,-176.656270908288,2371,56
Anfernee Simons,2023,1.6606851029623702,1.88837750001407,-0.22769239705169975,120.12519352911586,230.14463858050308,-110.01944505138722,4389,46
Malik Beasley,2023,-0.43598995247246997,1.66788514132142,-2.10387509379389,-39.63272757959298,83.70368181630874,-123.33640939590173,4358,79
OG Anunoby,2023,-0.32038738235305003,-0.8892930912521999,0.5689057088991498,13.00207485713461,-172.12495893633672,185.12703379347133,4808,27
OG Anunoby,2023,-0.32038738235305003,-0.8892930912521999,0.5689057088991498,13.00207485713461,-172.12495893633672,185.12703379347133,4808,27
OG Anunoby,2023,-0.32038738235305003,-0.8892930912521999,0.5689057088991498,13.00207485713461,-172.12495893633672,185.12703379347133,4808,23
OG Anunoby,2023,-0.32038738235305003,-0.8892930912521999,0.5689057088991498,13.00207485713461,-172.12495893633672,185.12703379347133,4808,23
Kevin Love,2023,-0.5022756505026901,0.19632758383971,-0.6986032343424,-0.52185247712022,-31.471458254422018,30.949605777301798,2500,55
AJ Green,2023,-0.10304355378232,1.8289924143076401,-1.9320359680899601,103.0162502636168,-78.87556447175454,181.89181473537133,717,49
Jamal Murray,2023,2.23851989299724,0.12656574263113,2.1119541503661097,59.80003582656098,164.5054837054449,-104.70544787888392,4318,59
Xavier Tillman,2023,-1.9406734671583499,0.83723592044577,-2.7779093876041197,-144.0196689200009,-89.07453995087285,-54.94512896912805,2483,34
Xavier Tillman,2023,-1.9406734671583499,0.83723592044577,-2.7779093876041197,-144.0196689200009,-89.07453995087285,-54.94512896912805,2483,34
Xavier Tillman,2023,-1.9406734671583499,0.83723592044577,-2.7779093876041197,-144.0196689200009,-89.07453995087285,-54.94512896912805,2483,20
Xavier Tillman,2023,-1.9406734671583499,0.83723592044577,-2.7779093876041197,-144.0196689200009,-89.07453995087285,-54.94512896912805,2483,20
JT Thor,2023,-1.02763840479685,0.59417763335845,-1.6218160381553002,-42.45189847809226,-155.68104309708545,113.22914461899319,2003,54
Ja Morant,2023,2.11377947716688,1.19817828020235,0.9156011969645299,31.53119826952376,0.27915270775303,31.25204556177073,4102,9
Andrew Wiggins,2023,-1.5204517925916599,-2.54414149911436,1.0236897065227,-145.9089194802491,28.47253183448893,-174.38145131473803,2467,71
Cedi Osman,2023,-0.30712487440696,1.55747300600136,-1.8645978804083199,-16.331482935169,118.4765140821028,-134.8079970172718,3071,72
Bogdan Bogdanovic,2023,2.78022458181943,0.29931205703757,2.4809125247818598,200.5236540136361,5.93386902930939,194.5897849843267,3118,79
Davion Mitchell,2023,-2.35223248597833,-0.17336427901859,-2.17886820695974,-162.42814747143566,-92.00094585072695,-70.42720162070871,2947,66
Ish Smith,2023,-1.43793300399643,-0.18270615130411,-1.25522685269232,-197.73043240851229,94.84459065834032,-292.5750230668526,821,43
Bojan Bogdanovic,2023,2.5633349546488002,1.3397355304760101,1.22359942417279,5.53382807065206,210.23101241187442,-204.69718434122237,3844,28
Bojan Bogdanovic,2023,2.5633349546488002,1.3397355304760101,1.22359942417279,5.53382807065206,210.23101241187442,-204.69718434122237,3844,28
Bojan Bogdanovic,2023,2.5633349546488002,1.3397355304760101,1.22359942417279,5.53382807065206,210.23101241187442,-204.69718434122237,3844,29
Bojan Bogdanovic,2023,2.5633349546488002,1.3397355304760101,1.22359942417279,5.53382807065206,210.23101241187442,-204.69718434122237,3844,29
Kelly Olynyk,2023,1.49808277818536,2.02589065347559,-0.52780787529023,6.30853466626989,69.54261614129035,-63.23408147502046,4014,28
Kelly Olynyk,2023,1.49808277818536,2.02589065347559,-0.52780787529023,6.30853466626989,69.54261614129035,-63.23408147502046,4014,28
Kelly Olynyk,2023,1.49808277818536,2.02589065347559,-0.52780787529023,6.30853466626989,69.54261614129035,-63.23408147502046,4014,50
Kelly Olynyk,2023,1.49808277818536,2.02589065347559,-0.52780787529023,6.30853466626989,69.54261614129035,-63.23408147502046,4014,50
Doug McDermott,2023,0.23518726962825998,2.9190030659435697,-2.6838157963153098,-12.449003675009749,224.04790124228344,-236.4969049172932,2742,18
Doug McDermott,2023,0.23518726962825998,2.9190030659435697,-2.6838157963153098,-12.449003675009749,224.04790124228344,-236.4969049172932,2742,18
Doug McDermott,2023,0.23518726962825998,2.9190030659435697,-2.6838157963153098,-12.449003675009749,224.04790124228344,-236.4969049172932,2742,46
Doug McDermott,2023,0.23518726962825998,2.9190030659435697,-2.6838157963153098,-12.449003675009749,224.04790124228344,-236.4969049172932,2742,46
Jared Butler,2023,0.34403148387641996,0.98991558027701,-0.6458840964005901,60.044476041813674,16.3723105885218,43.672165453291875,160,31
Draymond Green,2023,1.7198199448177802,-2.27498771283057,3.99480765764835,72.52912189541408,-231.15026705932493,303.679388954739,4808,55
Keegan Murray,2023,2.94302991128071,2.19068909269922,0.7523408185814899,125.03110726833684,92.38136019902645,32.64974706931039,4938,77
Mike Conley,2023,2.8781373390131,-0.8654014062899,3.743538745303,138.48793777879854,81.55071674474466,56.93722103405388,4097,76
Jared Rhoden,2023,0.60400824510591,-0.32927420868379004,0.9332824537897,157.36475954160164,-69.23814158979337,226.60290113139501,401,14
Micah Potter,2023,-2.00011950273363,0.3753891894491,-2.37550869218273,-268.1930174570678,-37.637756432130374,-230.55526102493744,117,15
Terance Mann,2023,1.55271139170151,-0.81428245578073,2.36699384748224,-20.20831245479957,-2.0041018848448,-18.20421056995477,3771,75
Kris Dunn,2023,-0.26775037345308,1.98761312048168,-2.25536349393476,243.2642576005742,56.04222053055926,187.22203707001495,1226,64
Landry Shamet,2023,-1.0477029796068,-0.7434572116361,-0.3042457679707,-54.652506936352765,-39.97442973152648,-14.678077204826288,1657,46
Aaron Gordon,2023,2.5326059550295503,-1.58454367831498,4.11714963334453,51.7713678514776,-46.56033295376273,98.33170080524033,4227,73
Giannis Antetokounmpo,2023,2.50416689253604,-2.88485893972052,5.38902583225656,295.7253426908302,-103.10508427583885,398.83042696666905,4261,73
Patty Mills,2023,-1.57287770675228,-0.27278114620544996,-1.30009656054683,-10.52524375833449,-14.51649053164306,3.9912467733085695,1201,16
Patty Mills,2023,-1.57287770675228,-0.27278114620544996,-1.30009656054683,-10.52524375833449,-14.51649053164306,3.9912467733085695,1201,16
Patty Mills,2023,-1.57287770675228,-0.27278114620544996,-1.30009656054683,-10.52524375833449,-14.51649053164306,3.9912467733085695,1201,12
Patty Mills,2023,-1.57287770675228,-0.27278114620544996,-1.30009656054683,-10.52524375833449,-14.51649053164306,3.9912467733085695,1201,12
Amir Coffey,2023,-2.29834784268126,-0.2170038496315,-2.08134399304976,77.68905268733856,158.9804477645809,-81.29139507724234,1285,64
Luguentz Dort,2023,-0.47516976943723,-1.48710354635723,1.0119337769199999,-45.78439740349197,42.415608232977284,-88.20000563646926,4790,79
Dillon Brooks,2023,0.48820670084742,-2.48640104458092,2.97460774542834,42.39826501410813,-140.07189232372806,182.47015733783618,4617,72
James Harden,2023,3.62868622229819,2.32500629577769,1.3036799265205001,154.49142037064524,90.96051337684476,63.530906993800485,4207,72
Seth Curry,2023,0.39622601496991,1.6596069070961301,-1.2633808921262202,-48.78314920645598,-10.07093492291478,-38.7122142835412,2476,34
Seth Curry,2023,0.39622601496991,1.6596069070961301,-1.2633808921262202,-48.78314920645598,-10.07093492291478,-38.7122142835412,2476,34
Seth Curry,2023,0.39622601496991,1.6596069070961301,-1.2633808921262202,-48.78314920645598,-10.07093492291478,-38.7122142835412,2476,8
Seth Curry,2023,0.39622601496991,1.6596069070961301,-1.2633808921262202,-48.78314920645598,-10.07093492291478,-38.7122142835412,2476,8
Donovan Mitchell,2023,3.51627742973928,1.41546261387504,2.10081481586424,252.6021750362959,1.7537269283879002,250.848448107908,4842,55
Damian Lillard,2023,6.10018376849626,2.35171255306791,3.7484712154283497,324.15134386269625,37.10058714342419,287.05075671927204,4313,73
Alex Caruso,2023,-0.37153888730765,-4.94150807533653,4.56996918802888,-74.5611586235647,-271.01599360429947,196.45483498073477,3152,71
Devin Vassell,2023,-1.64292552596767,0.64531596484778,-2.28824149081545,-65.11548717618867,-8.04511045650858,-57.070376719680084,2485,68
Derrick Rose,2023,-1.57984636393322,-1.27694815295944,-0.3028982109737801,-225.42731371860958,-205.724993633689,-19.702320084920586,701,24
Rudy Gobert,2023,-0.9809708784263601,-4.433064156554431,3.4520932781280704,-88.9263502632492,-200.94735395426716,112.02100369101795,4329,76
Jeff Green,2023,-0.8260267802374601,0.47610287971308,-1.30212965995054,-149.96745137362493,137.87516777622693,-287.8426191498519,2187,78
Luke Kornet,2023,-0.71684757597505,-0.6207260814440501,-0.09612149453099994,72.58438330148542,53.00234985132766,19.58203345015776,1648,60
Jevon Carter,2023,-0.68971865673137,-0.35504389312856,-0.33467476360281,-99.6856195535943,-198.3841065217844,98.6984869681901,3728,72
Patrick Beverley,2023,-0.71932795376392,-1.7018021359120599,0.9824741821481399,-161.84813181530555,-86.77986438496367,-75.06826743034188,3698,26
Patrick Beverley,2023,-0.71932795376392,-1.7018021359120599,0.9824741821481399,-161.84813181530555,-86.77986438496367,-75.06826743034188,3698,26
Patrick Beverley,2023,-0.71932795376392,-1.7018021359120599,0.9824741821481399,-161.84813181530555,-86.77986438496367,-75.06826743034188,3698,47
Patrick Beverley,2023,-0.71932795376392,-1.7018021359120599,0.9824741821481399,-161.84813181530555,-86.77986438496367,-75.06826743034188,3698,47
Tim Hardaway Jr.,2023,0.30514612486315995,0.33029721491854996,-0.025151090055390013,4.80488080606718,93.95356790461628,-89.1486870985491,4292,79
Paolo Banchero,2023,1.6239050532488901,2.29299419472947,-0.66908914148058,-45.725444611894176,217.6364553193377,-263.36189993123185,5019,80
Blake Wesley,2023,-2.42738445691114,1.9451648420373902,-4.37254929894853,-179.0073709433838,45.3933286325461,-224.40069957592988,1292,59
James Wiseman,2023,-4.00507384342254,3.64574674829127,-7.65082059171381,-159.19842311943734,283.63043247411616,-442.8288555935535,1788,63
Damian Jones,2023,-3.38872813848774,1.38566355845731,-4.77439169694505,-298.62178546440805,11.32221915821374,-309.9440046226218,1023,22
Trae Young,2023,3.50315669575748,3.16962260607907,0.3335340896784098,195.9077842465497,97.00695839549056,98.90082585105915,5443,54
Delon Wright,2023,1.07672983344322,-1.47801222361383,2.55474205705705,77.1686689718852,-226.53879046191662,303.70745943380183,2470,33
Delon Wright,2023,1.07672983344322,-1.47801222361383,2.55474205705705,77.1686689718852,-226.53879046191662,303.70745943380183,2470,33
Delon Wright,2023,1.07672983344322,-1.47801222361383,2.55474205705705,77.1686689718852,-226.53879046191662,303.70745943380183,2470,14
Delon Wright,2023,1.07672983344322,-1.47801222361383,2.55474205705705,77.1686689718852,-226.53879046191662,303.70745943380183,2470,14
Jordan Goodwin,2023,-0.99850411237663,1.3393178342988799,-2.33782194667551,-193.14729750279994,-166.46042893082006,-26.686868571979886,2285,32
Jordan Goodwin,2023,-0.99850411237663,1.3393178342988799,-2.33782194667551,-193.14729750279994,-166.46042893082006,-26.686868571979886,2285,32
Jordan Goodwin,2023,-0.99850411237663,1.3393178342988799,-2.33782194667551,-193.14729750279994,-166.46042893082006,-26.686868571979886,2285,17
Jordan Goodwin,2023,-0.99850411237663,1.3393178342988799,-2.33782194667551,-193.14729750279994,-166.46042893082006,-26.686868571979886,2285,17
Matt Ryan,2023,0.17239577430763,1.07213589083659,-0.8997401165289601,-41.66652121188196,-155.13703343115805,113.47051221927609,666,21
Isaiah Jackson,2023,0.10908231871298,1.6604804657711,-1.5513981470581202,-68.03049236403298,-143.03838197767683,75.00788961364385,2199,52
Eric Gordon,2023,-0.25202227019461,0.49949608881897,-0.75151835901358,30.40437460263527,69.43893946742085,-39.03456486478558,4074,68
Bobby Portis,2023,0.73448573830211,0.64107283188344,0.09341290641866995,46.705075714085595,77.5397247369118,-30.8346490228262,3767,82
Daniel Gafford,2023,0.61390771454692,1.6221431542640299,-1.0082354397171098,-22.62829825029997,14.97416929745025,-37.60246754775022,3245,29
Daniel Gafford,2023,0.61390771454692,1.6221431542640299,-1.0082354397171098,-22.62829825029997,14.97416929745025,-37.60246754775022,3245,29
Daniel Gafford,2023,0.61390771454692,1.6221431542640299,-1.0082354397171098,-22.62829825029997,14.97416929745025,-37.60246754775022,3245,45
Daniel Gafford,2023,0.61390771454692,1.6221431542640299,-1.0082354397171098,-22.62829825029997,14.97416929745025,-37.60246754775022,3245,45
John Collins,2023,-0.34965145408945,0.22809250257656002,-0.57774395666601,-75.11608866054289,63.52247165838853,-138.6385603189314,4469,68
Ziaire Williams,2023,-0.30580860901006,0.6092880969350201,-0.9150967059450801,-189.43199453439289,43.97186599149613,-233.403860525889,1169,50
Kessler Edwards,2023,0.76836001148302,2.47127144358134,-1.7029114320983199,-58.567374521481106,117.22862471017467,-175.79599923165577,793,39
Jacob Gilyard,2023,-0.79140627288417,0.58655490034173,-1.3779611732258998,-59.81573459702797,265.89750936333434,-325.7132439603623,86,36
